contract_id,category,n_observations,duration_hours,avg_spread,avg_spread_pct,avg_volume,total_volume,avg_volatility,max_volatility,avg_depth_resilience,spread_collapse_slope,liquidity_resilience,burst_intensity,regime_entropy,dominant_regime,regime_pct_1,regime_pct_3,regime_pct_4,regime_pct_5,regime_pct_2,lifecycle_spread_early,lifecycle_spread_mid_early,lifecycle_spread_mid_late,lifecycle_spread_late,lifecycle_volume_early,lifecycle_volume_mid_early,lifecycle_volume_mid_late,lifecycle_volume_late,lifecycle_volatility_short_early,lifecycle_volatility_short_mid_early,lifecycle_volatility_short_mid_late,lifecycle_volatility_short_late
KXMLBGAME-25SEP30BOSNYY-NYY,Sports,2541,42.333333333333336,3.4545454545454546,0.09299479097451706,2521.621802439984,6407441,0.00794878735933579,0.4949911632729284,0.023627024891347288,-12.789044872586821,1.0,5.3371790895290845,0.5415097153201697,1,63.79378197560016,28.57142857142857,6.8476977567886665,0.5116096025186935,0.27548209366391185,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1679.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT12DETKC-DET,Sports,14316,238.58333333333334,3.1953758032970105,0.06294378892070379,1601.1902067616652,22922639,0.0030907117849254496,0.6123724356957945,0.011645463441912486,-10.889737146228013,1.0,5.927855237413919,0.5257423980995668,1,66.88320759988824,26.215423302598488,5.371612182173791,1.3690975132718637,0.16065940206761664,3.0,1.0,1.0,1.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT19ATLSF-SF,Sports,16326,272.0833333333333,3.1327330638245745,0.057505121435186504,989.6217077055004,16156564,0.000958813357476678,0.15414269978154896,0.004639617553321892,-8.853999009178526,1.0,5.452031205523354,0.2878132464912228,1,87.90885703785372,8.213891951488424,3.264731103760872,0.5635183143452162,0.049001592551757935,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT05NEBUF-NE,Sports,12975,216.23333333333332,1.8486319845857417,0.09345378177823317,1864.629055876686,24193562,0.005647694508719819,1.0222025039999039,0.008384111068260702,-3.719856168435474,1.0,4.993219438625315,0.38965741395460674,1,81.54142581888246,12.778420038535646,4.262042389210019,1.3410404624277457,0.07707129094412332,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV02SASPHX-SAS,Sports,3505,58.4,5.259343794579173,0.09392763343392337,1282.4356633380885,4494937,0.007752128590691939,0.6302556800396345,0.16380543633762518,-15.028990448816943,1.0,6.308208051579362,0.487985033531818,1,75.20684736091297,17.089871611982883,4.56490727532097,2.1398002853067046,0.9985734664764622,9.0,6.0,1.0,1.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV10SINAUG-SIN,Sports,1451,24.166666666666668,1.2033080634045485,0.013780462415202603,871.4527911784976,1264478,0.001564671925581374,0.020952408044862002,0.01603053435114504,-0.14518912576677848,1.0,3.31400201088197,0.6167497398171459,1,68.22880771881461,23.569951757408685,5.926946933149552,2.2742935906271535,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT29TORLAD-LAD,Sports,4956,82.58333333333333,10.788337368845843,0.21132413035903974,1549.0104923325262,7676896,0.008410322930858836,1.0613146983288646,0.03552365547917509,-38.51892889015,1.0,6.08111855433344,0.5128130020800755,1,71.5092816787732,21.408393866020987,4.156577885391444,1.6545601291364003,1.2711864406779663,38.0,10.0,2.0,1.0,0.0,0.0,0.0,385.5,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT12CINGB-CIN,Sports,14086,234.75,2.8901746414880023,0.1542117858178746,1168.469828198211,16459066,0.008846367679906774,1.8944362984510428,0.009498437055981815,-9.796190134689802,1.0,5.304428972229093,0.5888384575672302,1,64.64574755075962,25.65668039187846,5.530313786738605,1.1074826068436745,3.0597756637796394,2.0,1.0,1.0,1.0,0.0,0.0,10.0,200.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT13BUFATL-BUF,Sports,15711,261.8333333333333,2.903698045955063,0.043467563617380384,1686.8619438609892,26502288,0.0029106306471653126,0.7582875444051551,0.008489905101585886,-8.417864359696585,1.0,6.652495732378257,0.461797445071233,1,74.64197059385144,19.260390808987335,4.805550251416205,1.0884093946916173,0.20367895105340206,3.0,1.0,1.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT16PITCIN-CIN,Sports,12014,200.21666666666667,3.731063758947894,0.09141605829628716,1754.73847178292,21081428,0.004463300647201284,0.6388765649999398,0.010429856714428523,-12.20974418733698,1.0,5.861701321824668,0.38510693025486814,1,80.93890461128683,14.582986515731648,3.1130347927418014,1.340103212918262,0.024970867321458298,3.0,1.0,1.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV07KORMUS-MUS,Sports,1726,28.75,4.148899188876014,0.07127587625796682,575.391077636153,993125,0.007351973039409303,0.49661771142655947,0.026864801864801863,-16.622188927677836,1.0,4.1211900427924215,0.39445388627041517,1,81.63383545770567,11.761297798377752,5.214368482039398,1.2746234067207416,0.11587485515643105,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV01UGAFLA-UGA,Sports,21783,363.03333333333336,16.471698113207548,0.2701076552030668,483.3079006564752,10527896,0.00138070235587815,1.0912011730198974,0.02816332154503284,-61.97231404396428,1.0,7.2037732327394055,0.2572201134555155,1,89.77184042602029,6.739200293807097,2.804939631822981,0.6610659688748106,0.022953679474819813,64.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT29MEMPHX-MEM,Sports,3381,56.333333333333336,14.720496894409937,0.26813564882594393,1430.4640638864241,4836399,0.008553062305394923,1.4392758440754974,0.09513497478493028,-53.96234147375542,1.0,7.1949163912871015,0.41010036219779866,1,79.62141378290447,14.995563442768411,3.874593315587104,1.3605442176870748,0.14788524105294293,39.0,8.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT28TORLAD-TOR,Sports,11398,189.95,16.787945253553254,0.4239212093078191,593.7259168275136,6767288,0.004383464752270739,0.53239713749995,0.0700035124692659,-48.93967566195903,1.0,3.991035662971672,0.25852226738552464,1,89.27004737673276,8.361115985260573,1.3862081066853833,0.9124407790840499,0.07018775223723461,47.0,14.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV01VANTEX-VAN,Sports,21565,359.4,15.567539995362857,0.3159755508951713,358.54875956410854,7732104,0.004037122813698685,1.101766258735894,0.025975411737415917,-55.323869297403974,1.0,6.856444396288871,0.35938672493612184,1,83.7329005332715,11.704150243450034,3.0790632970090424,1.0433572919081846,0.4405286343612335,52.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT27TORLAD-LAD,Sports,10183,169.7,9.973681626239811,0.17816297110194376,1510.3303545124227,15379694,0.004303600556568427,0.266585356620585,0.041698613978177534,-32.053607744960104,1.0,4.355246550559239,0.3886216318647797,1,79.46577629382304,16.949818324658743,2.484533045271531,1.0900520475301974,0.009820288716488264,21.0,9.0,4.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT09PHILAD-LAD,Sports,717,11.933333333333334,1.6736401673640167,0.03238339368123224,9698.31380753138,6953691,0.017622214973149027,0.20765165936154717,0.08995756718528997,-0.1421894849710368,1.0,3.5143674671264553,0.48395957504755593,3,11.85495118549512,77.12691771269176,7.391910739191074,3.2078103207810322,0.41841004184100417,1.0,1.0,1.0,2.0,130.0,1740.0,6626.5,16549.5,0.0,0.0,0.00798595706249923,0.04302261157980884
KXNBAGAME-25NOV05GSWSAC-GSW,Sports,3332,55.516666666666666,10.509903961584634,0.2062813205633959,1375.0189075630253,4581563,0.008859717711788595,0.5758327303421832,0.08037326911499097,-39.861040906011254,1.0,5.167152721485757,0.5335938590200265,1,68.84753901560624,23.649459783913564,4.621848739495799,2.1308523409363747,0.7503001200480192,31.0,5.0,2.0,1.0,0.0,0.0,0.0,363.5,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT07TORNYY-TOR,Sports,7224,120.38333333333334,15.478682170542635,0.303211628690539,1553.7574750830565,11224344,0.005929149209827472,0.6111919138499425,0.029317992791793736,-44.00070330731489,1.0,5.383688556518145,0.4127438989003478,1,79.59579180509412,15.545404208194904,2.8654485049833887,1.1904761904761905,0.8028792912513842,27.0,34.0,2.0,1.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0
KXNFLGAME-25SEP28GBDAL-GB,Sports,16396,273.25,7.73212978775311,0.14518024644546737,1919.480970968529,31471810,0.002285246186004303,0.5369461926245083,0.010539484926156476,-35.897039817841176,1.0,5.927442577598613,0.3893372372574144,1,80.83069041229568,14.076604049768235,4.080263478897292,0.9758477677482313,0.036594291290558675,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXATPMATCH-25OCT28ALCNOR-NOR,Sports,1891,31.5,4.912215758857747,0.2508232055648615,560.0941300898995,1059138,0.024777186464250162,0.6074561226616387,0.024455077086656035,-19.456583594482908,1.0,3.744806999466371,0.3960630734843437,1,83.7123215230037,4.1248016922263355,2.9085140137493393,1.110523532522475,8.143839238498149,1.0,1.0,2.0,1.0,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT13CHIWAS-CHI,Sports,15767,262.76666666666665,2.96479989852223,0.06961781591838308,1083.179361958521,17078489,0.0035325930310812007,1.0118742595337316,0.007380846607856826,-9.670008617694652,1.0,6.650189014625252,0.4045142489025381,1,80.00887930487728,14.22591488552039,4.629923257436418,1.0845436671529143,0.05073888501300183,3.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
KXNFLGAME-25NOV10PHIGB-PHI,Sports,15218,253.61666666666667,1.5691286634248915,0.03478140890111639,1601.6816927322907,24374392,0.001984901406320322,0.1597653564057637,0.007903734876380852,-2.665121788583999,1.0,4.731517836099803,0.605564484443929,1,66.46734130634775,26.600078853988695,5.8089105007228286,1.1236693389407282,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0
KXATPMATCH-25OCT31MEDZVE-MED,Sports,1436,23.916666666666668,4.185236768802229,0.07238535980053712,883.191504178273,1268263,0.014357679489509136,0.7469285612972946,0.030855539971949515,-15.790644390297789,1.0,4.300193473294513,0.47356297960917654,1,73.74651810584957,20.055710306406684,4.3175487465181055,1.7409470752089138,0.1392757660167131,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,0.012516438522347746
KXNCAAFGAME-25NOV07HOUUCF-HOU,Sports,10899,181.63333333333333,8.5532617671346,0.17714656174622795,901.6501513900358,9827085,0.003458626918275374,0.5515634344499482,0.032555790247038294,-32.294955769867066,1.0,5.648143130763246,0.36427975121798534,1,83.1268923754473,11.780897330030278,3.9453160840444075,1.1010184420589046,0.04587576841912102,20.0,2.0,1.0,1.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT08MILCHC-MIL,Sports,8474,141.21666666666667,17.473802218550862,0.3438520636412235,1012.4524427661081,8579522,0.004434624817630287,0.47431744977268264,0.025697069943289224,-49.98265252798262,1.0,5.640875321870553,0.36309711552936336,1,83.39627094642435,12.237432145385887,2.7495869719140904,1.062072220911022,0.5546377153646448,34.0,10.0,5.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT01CINLAD-LAD,Sports,3365,56.06666666666667,2.6172362555720654,0.03883315396418674,2927.8838038632985,9852329,0.005079147800472156,0.1636508852043855,0.04083457526080477,-4.500179842300307,1.0,3.675692128388703,0.5569035658819219,1,62.4962852897474,29.86627043090639,5.765230312035661,1.8127786032689452,0.05943536404160475,4.0,4.0,1.0,1.0,0.0,0.0,28.0,1275.5,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT31LADTOR-TOR,Sports,4297,71.6,3.6681405631836164,0.09268416942174955,2007.2787991622063,8625277,0.010282068365167695,0.5402055043692813,0.02927455096804292,-11.718122732829643,1.0,4.783527991613368,0.6212032106533569,1,50.802885734233186,40.44682336513847,5.4456597626250876,2.490109378636258,0.8145217593670002,12.0,1.0,1.0,1.0,0.0,20.0,54.0,905.5,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV08INDPSU-PSU,Sports,11849,197.46666666666667,4.393535319436239,0.20090259075779968,811.122879567896,9610995,0.0061146286874023195,0.7234538599857939,0.015178646845172733,-14.760314805180373,1.0,5.57242387550169,0.2800326265835538,1,89.38307030129124,5.983627310321546,3.0635496666385347,1.063380876023293,0.5063718457253776,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT19NYGDEN-NYG,Sports,16105,268.4,2.6681154920832038,0.08769172687938848,1230.3086619062403,19814121,0.005041999518558396,2.0528750929960666,0.012202547374961167,-6.851174751808112,1.0,9.617664222223008,0.465435746412317,1,74.00807202732071,19.90065197143744,4.837007140639553,1.1487115802545793,0.1055572803477181,2.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV03MIALAC-LAC,Sports,3471,57.833333333333336,5.977816191299337,0.09618181218045502,1190.6856813598386,4132870,0.005388433564193395,0.6277128309227367,0.05062120774342676,-21.4002843839742,1.0,5.0945545971836825,0.3289444866213759,1,86.22875252088735,8.556611927398444,3.226735811005474,1.930279458369346,0.05762028233938346,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT16PITCIN-PIT,Sports,12015,200.23333333333332,3.6675821889305036,0.061720011871430974,1737.1304203079485,20871622,0.0035988351974426025,1.14624992426996,0.008937942523948356,-12.323211996987693,1.0,6.428028375996164,0.3988178291173768,1,79.93341656263004,15.422388680815647,3.4290470245526423,1.0237203495630463,0.1914273824386184,3.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV05OKCPOR-OKC,Sports,3344,55.71666666666667,6.408492822966507,0.09869888444071218,2041.54754784689,6826935,0.006814384553723235,0.7506799638749295,0.08236352729454108,-18.499861608771162,1.0,7.283067142057172,0.5263098484520357,1,69.61722488038278,23.175837320574164,4.186602870813397,2.2129186602870816,0.8074162679425838,14.0,7.0,2.0,1.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV04MILTOR-MIL,Sports,3357,55.93333333333333,11.164730414060173,0.26128386800142217,1422.3100983020554,4774695,0.008326410647554568,0.649786289653931,0.13904989542874216,-41.73327989499685,1.0,5.01725913093373,0.5572361481307189,1,66.57730116175156,25.618111408996125,4.259755734286565,1.9958296097706285,1.5490020851951147,35.0,4.0,2.0,1.0,0.0,0.0,0.0,976.0,0.0,0.0,0.0,0.0
KXMAYORNYCPARTY-25-D,Politics,478751,7979.166666666667,1.7005499727415714,0.01970476135846044,101.68090719392754,48679836,0.0005949267868707992,0.1265604049937449,0.0011216921049168548,-1.857636841465334,1.0,2.923668952986678,0.1460746325644677,1,95.36251621406535,2.4302821299589974,1.1392143306228082,1.067778448504546,0.00020887684829901137,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-38D,Politics,14465,241.06666666666666,1.5670929830625648,0.02061552192858296,76.74815070860699,1110162,0.003085072999863678,0.1402978030932461,0.045001729505361465,-0.524617567569296,1.0,4.177392455002437,0.3207847779598292,1,87.23816107846525,6.173522295195299,3.816107846526098,2.7514690632561356,0.020739716557207053,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXMAYORNYCPARTY-25-R,Politics,480980,8016.316666666667,2.0525759906856833,0.5289196190071301,23.88314898748389,11487317,0.0023764375038850117,0.8944271909999159,0.0005073081481173462,-2.8761809789982764,1.0,9.073853246758954,0.03531123754638605,1,99.16503804732005,0.00020790885275895045,0.1738118009064826,0.4312029606220633,0.22973928229864027,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-35D,Politics,87904,1465.05,2.592783036039316,0.2322968517062811,35.07346650891882,3083098,0.004462436695344803,0.3194382824999699,0.018840876510342004,-6.006229257301757,1.0,3.965183798527555,0.2981295786847426,1,88.16322351656353,6.865444120859119,2.9998634874408445,1.9236894794321078,0.0477793957044048,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXMAYORNYCPARTY-25-JWAL,Politics,195089,3251.4666666666667,1.0118766306660036,1.8430303786238769,9.067861335082963,1769040,0.0001178562140556341,0.5477225575051661,4.100902711209305e-05,-0.056294845220417444,1.0,51.403202967892476,0.0046630694120702995,1,99.92464977523079,,0.005638452193614196,0.06766142632337036,0.002050346252223344,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-39D,Politics,15926,265.4166666666667,1.9995604671606177,0.02699467233198573,54.37598894888861,865992,0.004018839285833686,0.16669998388522583,0.052839909525006286,-1.0112025936872644,1.0,4.330383864042676,0.3295269964533262,1,86.88936330528695,6.253924400351626,4.049981162878312,2.6937084013562727,0.11302273012683663,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-A15,Politics,49758,829.2833333333333,2.540536195184694,0.029752557957472454,8.614293178986294,428630,0.0003250555188800396,0.04849304047589906,0.0058937042695183725,-4.456274075240107,1.0,4.277696856057288,0.060002187724051,1,98.45853933035895,0.4421399573937859,0.590859761244423,0.5064512239237912,0.0020097270790626633,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-15D,Politics,21621,360.3333333333333,1.2748254012302853,0.01895366459285971,56.802969335368395,1228137,0.004444680845628182,0.1863389981249825,0.022631992966544816,-0.05437659870786208,1.0,3.7307696178376655,0.4398498678751678,1,79.52453633041951,11.928217936265668,4.722260764996994,3.764858239674391,0.0601267286434485,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0057335076346152125,0.0,0.0
KXDJTJOINTSESSION-25MAR04-C,Politics,49758,829.2833333333333,1.8938462156839102,0.05090130238319896,20.358454921821618,1012996,0.0021812000804833954,1.0732461420893429,0.01497949666318244,-2.1490427172609663,1.0,5.085367709133278,0.15168771333360814,1,95.26709272880743,2.1242815225692353,1.408818682422927,1.117408255958841,0.0823988102415692,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-B,Politics,49758,829.2833333333333,2.1909039752401624,0.03855299043887653,22.242996101129467,1106767,0.001260361844125503,0.21517371184671844,0.012828656428399133,-1.993618581972632,1.0,3.6639087616927464,0.12811337135758114,1,96.14132400819969,1.29024478475823,1.4771494031110575,1.0792234414566502,0.012058362474375979,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXMAYORNYCPARTY-25-AC,Politics,194374,3239.55,1.0428040787348103,0.14071226354973712,274.8090228116929,53415729,0.005149939875388153,0.894427190999916,0.001934000123479657,-0.0738589395846201,1.0,3.5726048774963886,0.20440025446481855,1,93.37102698920637,2.7570559848539413,1.3041867739512487,1.8418101186372664,0.7259201333511683,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOVPARTYNJ-25-D,Politics,481466,8024.416666666667,1.7358754304561486,0.021548086821513872,12.380020603739412,5960559,0.00013307120196533388,0.08038428113170652,0.00130437672393739,-1.8676807816276415,1.0,5.9453208052867375,0.05250098682027478,1,98.89566449136595,0.396705063285881,0.3017866266776885,0.40584381867047725,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOVPARTYNJ-25-R,Politics,481598,8026.616666666667,1.8449017645422117,0.11870045955233835,32.529518395009944,15666151,0.0008557099383828006,0.7582875444051552,0.0026080384062725816,-1.561444620653329,1.0,4.5196922319508115,0.06898024573373754,1,98.17046582419363,0.891407356342842,0.3297355886029427,0.586796456795917,0.021594774064676348,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-D,Politics,49758,829.2833333333333,2.684131194983721,0.20368644340910427,27.551871055910606,1370926,0.0063291724541183255,1.2538030789022732,0.010396397845139503,-5.880037594542182,1.0,4.243102687312203,0.11113612890070111,1,96.87487439205756,0.26126452027814623,1.2058362474375979,0.9465814542385145,0.7114433859881828,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-25D,Politics,32765,546.0666666666667,1.4614375095376164,0.02637340209650525,39.843644132458415,1305477,0.004113995408533173,4.323064756499593,0.02741566173103343,-1.2375214696791372,1.0,13.806939102066869,0.31245343024075933,1,87.62704104990081,6.278040592095224,3.439645963680757,2.6369601709140853,0.01831222340912559,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXMAYORNYCPARTY-25-EADA,Politics,197419,3290.3,1.2289242676743373,0.8833385397403979,31.629559464894463,6244276,0.002695882578155579,0.8944271909999159,0.0015956719298512226,-1.1489520882118647,1.0,5.6579738599970675,0.07803935155813348,1,97.92826425014816,0.7390372760473916,0.649380252154048,0.6225337986718603,0.06078442297853803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-AI,Politics,49758,829.2833333333333,2.255195144499377,0.030278848732849566,9.856605972908879,490445,0.0009077662672833609,1.2995725793078619,0.006938972421001849,-2.7018419981706927,1.0,9.976240755663918,0.07443391691119863,1,98.04855500623016,0.6310543028256762,0.6752682985650549,0.5747819446119217,0.07034044776719323,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-30D,Politics,39972,666.1833333333333,1.442259581707195,0.03167327260591402,44.84424096867807,1792514,0.005361917684262543,2.7318384051851012,0.03201291226665332,-1.2278186755345242,1.0,9.54849251701052,0.3803736895383036,1,83.5209646752727,2.902031421995397,4.363054137896528,9.171419993995796,0.04252977083958771,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006126213636968201,0.0,0.0
KXDJTJOINTSESSION-25MAR04-I,Politics,49765,829.4,1.585391339294685,0.01702994327043103,25.185692755952978,1253366,0.00027166763936599554,0.2547351976546926,0.0022027936890764745,-2.0179227903437513,1.0,5.93498091043604,0.06105048342710462,1,98.681804481061,0.43203054355470716,0.42801165477745406,0.4581533206068522,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-10D,Politics,51861,864.3333333333334,4.63103295347178,0.2124316156636574,26.596479049767648,1379320,0.0029574791878874576,0.6708203932499369,0.020867485680121887,-7.580606445283122,1.0,5.419399465001038,0.20837563760359468,1,92.60908968203468,1.2109292146314186,1.546441449258595,4.5544821735022465,0.07905748057307033,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-M3,Politics,49758,829.2833333333333,4.2902447847582295,0.13949242045249316,10.630170022910889,528936,0.0015340527665006745,7.1004170180753015,0.012884940098094396,-10.508556744533527,1.0,14.381724440099218,0.04158602208308633,1,99.0092045500221,0.27935206398971024,0.3517022388359661,0.34768278467784075,0.012058362474375979,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-M,Politics,31039,517.3,1.7178388479010278,0.020768220159131382,18.602951126002772,577417,0.00026467728321249604,0.06924052480632256,0.0035772986560959103,-1.699145454853409,1.0,4.24597687732128,0.06691559890138359,1,98.52765875189277,0.5444763040046393,0.5283675376139696,0.39949740648861115,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POPVOTEMOV-24-R-B-1.5,Politics,44567,742.7666666666667,1.0766935176251486,0.010941688921115439,65.29050642852334,2909802,5.674603397464525e-05,0.00922089887628776,0.0008079538568575084,-0.07453440675302907,1.0,8.979838423041352,0.03802370115281766,1,99.21017793434605,0.5048578544663092,0.22662508133820986,0.05833912984944017,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-UKRAINE,Politics,832,13.85,2.8197115384615383,0.0371161486455281,445.0793269230769,370306,0.004379366003677192,0.028968840922433646,0.056326034063260345,-8.792657447594417,1.0,2.53473640378107,0.5962016410330471,1,72.35576923076923,4.326923076923077,4.6875,18.629807692307693,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0,0.004707511531578514,0.007178989522878994
KXGOVSHUTLENGTH-26JAN01-41D,Politics,15903,265.03333333333336,2.2100861472678113,0.03150241684195288,227.35125448028674,3615567,0.00774005488874011,3.7073865920557894,0.06585918328824011,-0.9321179387207829,1.0,7.620087485294115,0.3936585780457528,1,82.92146135949193,2.7604854429981764,3.697415581965667,10.15531660692951,0.4653210086147268,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOUSEMOV-24-R-B1-5,Politics,81748,1362.45,1.104455154866174,0.011397040751373095,8.064723295982777,659275,6.336314557510928e-05,0.015047038849348332,0.00035479214074237195,-0.0580739450691769,1.0,8.670446129097654,0.02794767027844418,1,99.45319763174633,0.28135244898957773,0.23119831677839214,0.034251602485687725,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXGOVSHUTLENGTH-26JAN01-20D,Politics,25568,426.1166666666667,1.649014392991239,0.026164289265542224,35.525735294117645,908322,0.008240780756978955,18.54668816767891,0.03524923702950152,-1.8391477004650776,1.0,42.89179851335123,0.35112119792441443,1,85.56789737171464,2.890331664580726,4.286608260325407,7.184762202753442,0.07040050062578222,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXDJTJOINTSESSION-25MAR04-EM,Politics,49758,829.2833333333333,2.300896338277262,0.038994126502423634,15.787792917721774,785569,0.0017480032459539986,0.2583714188262443,0.017090134276754845,-4.285968775866452,1.0,4.495647756499265,0.1631747073404333,1,94.7787290485952,1.360585232525423,1.8971823626351543,1.9474255396117208,0.016077816632501307,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES-2024-DJT,Politics,64634,1077.2166666666667,1.1508958133490113,0.011616433206659308,110.86369403100535,7165564,0.00010897312547085928,0.008500433631908836,0.0006189650903689032,-0.2603793933232266,1.0,6.44375402122423,0.19872932470977187,1,94.09598663242257,3.3001206795185194,0.3713215954451217,2.2325710926137945,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
